"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2015,1,"AS","Alaska Airlines Inc.","MCI","Kansas City, MO: Kansas City International",31.00,3.00,2.84,0.00,0.16,0.00,0.00,0.00,0.00,154.00,149.00,0.00,5.00,0.00,0.00,
2015,1,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,3.00,2.48,0.00,0.52,0.00,0.00,0.00,0.00,160.00,147.00,0.00,13.00,0.00,0.00,
2015,1,"AS","Alaska Airlines Inc.","TPA","Tampa, FL: Tampa International",31.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,
2015,1,"AS","Alaska Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,1,"AS","Alaska Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",31.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,63.00,0.00,0.00,0.00,0.00,
2015,1,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",31.00,7.00,3.48,0.00,3.52,0.00,0.00,0.00,0.00,221.00,124.00,0.00,97.00,0.00,0.00,
2015,1,"AS","Alaska Airlines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",134.00,30.00,6.39,1.54,12.13,0.00,9.95,0.00,1.00,1810.00,472.00,120.00,353.00,0.00,865.00,
2015,1,"AS","Alaska Airlines Inc.","OGG","Kahului, HI: Kahului Airport",275.00,49.00,11.77,3.99,29.69,0.00,3.55,0.00,1.00,2776.00,1033.00,453.00,994.00,0.00,296.00,
2015,1,"AS","Alaska Airlines Inc.","LIH","Lihue, HI: Lihue Airport",124.00,19.00,5.58,2.20,9.73,0.00,1.50,0.00,1.00,961.00,389.00,61.00,260.00,0.00,251.00,
2015,1,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Honolulu International",183.00,43.00,10.93,0.75,27.83,0.00,3.49,0.00,1.00,1939.00,652.00,24.00,919.00,0.00,344.00,
2015,1,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",30.00,4.00,1.68,0.91,0.42,0.00,1.00,1.00,0.00,173.00,37.00,49.00,11.00,0.00,76.00,
2015,1,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",60.00,8.00,2.99,1.00,0.64,0.00,3.38,0.00,0.00,431.00,232.00,33.00,22.00,0.00,144.00,
2015,1,"AS","Alaska Airlines Inc.","YAK","Yakutat, AK: Yakutat Airport",60.00,7.00,0.27,0.00,0.39,0.00,6.34,0.00,1.00,390.00,13.00,0.00,13.00,0.00,364.00,
2015,1,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3494.00,850.00,187.77,9.83,370.32,1.93,280.15,178.00,5.00,47046.00,9764.00,720.00,18532.00,154.00,17876.00,
2015,1,"B6","JetBlue Airways","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1660.00,415.00,124.40,7.91,155.18,1.00,126.50,67.00,2.00,21448.00,6245.00,504.00,5913.00,20.00,8766.00,
2015,1,"B6","JetBlue Airways","SJU","San Juan, PR: Luis Munoz Marin International",978.00,216.00,90.40,6.38,63.13,0.93,55.16,22.00,0.00,11275.00,4571.00,411.00,2248.00,80.00,3965.00,
2015,1,"B6","JetBlue Airways","EWR","Newark, NJ: Newark Liberty International",621.00,158.00,40.10,1.31,64.88,1.57,50.14,32.00,1.00,10096.00,2236.00,142.00,4091.00,101.00,3526.00,
2015,1,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",325.00,55.00,15.62,3.73,13.70,0.43,21.51,9.00,0.00,3534.00,692.00,422.00,897.00,16.00,1507.00,
2015,1,"B6","JetBlue Airways","LGB","Long Beach, CA: Long Beach Airport",645.00,81.00,20.30,0.08,13.36,1.00,46.26,10.00,0.00,4322.00,1119.00,7.00,391.00,98.00,2707.00,
2015,1,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",402.00,70.00,18.97,3.12,34.41,0.27,13.22,18.00,1.00,3911.00,1245.00,339.00,1365.00,54.00,908.00,
2015,1,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",3278.00,731.00,175.59,12.56,209.60,0.73,332.52,245.00,2.00,39146.00,9116.00,1279.00,7973.00,66.00,20712.00,
2015,1,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",98.00,18.00,8.93,1.00,5.81,0.00,2.26,4.00,0.00,895.00,448.00,27.00,276.00,0.00,144.00,
2015,1,"B6","JetBlue Airways","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",757.00,197.00,59.31,5.23,71.27,0.19,61.01,40.00,1.00,12591.00,3404.00,680.00,3349.00,18.00,5140.00,
2015,1,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",357.00,65.00,27.81,2.31,28.78,0.00,6.09,17.00,1.00,3252.00,1611.00,245.00,1086.00,0.00,310.00,
2015,1,"B6","JetBlue Airways","RSW","Fort Myers, FL: Southwest Florida International",448.00,108.00,35.80,4.41,45.58,0.92,21.29,25.00,1.00,5742.00,1945.00,599.00,1726.00,46.00,1426.00,
2015,1,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",61.00,13.00,3.91,0.00,3.67,0.64,4.78,3.00,0.00,605.00,145.00,0.00,256.00,18.00,186.00,
2015,1,"B6","JetBlue Airways","BDL","Hartford, CT: Bradley International",327.00,91.00,30.86,1.08,20.82,0.76,37.49,19.00,2.00,4384.00,1391.00,77.00,675.00,18.00,2223.00,
2015,1,"B6","JetBlue Airways","MCO","Orlando, FL: Orlando International",1594.00,385.00,103.39,8.12,129.94,3.25,140.29,76.00,1.00,22760.00,5911.00,837.00,5211.00,120.00,10681.00,
2015,1,"B6","JetBlue Airways","CHS","Charleston, SC: Charleston AFB/International",151.00,30.00,8.97,0.00,14.09,0.00,6.94,8.00,0.00,1812.00,503.00,0.00,578.00,0.00,731.00,
2015,1,"B6","JetBlue Airways","OAK","Oakland, CA: Metropolitan Oakland International",112.00,14.00,6.00,0.00,2.38,0.00,5.62,1.00,1.00,634.00,278.00,0.00,54.00,0.00,302.00,
2015,1,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",869.00,166.00,50.93,4.48,61.67,1.94,46.98,51.00,0.00,10198.00,3457.00,451.00,3228.00,103.00,2959.00,
2015,1,"B6","JetBlue Airways","TPA","Tampa, FL: Tampa International",531.00,128.00,42.87,5.54,52.22,0.00,27.37,25.00,1.00,6781.00,2192.00,476.00,2028.00,0.00,2085.00,
2015,1,"B6","JetBlue Airways","IAD","Washington, DC: Washington Dulles International",169.00,40.00,16.73,0.30,9.79,0.00,13.18,11.00,0.00,2230.00,796.00,29.00,470.00,0.00,935.00,
2015,1,"B6","JetBlue Airways","ABQ","Albuquerque, NM: Albuquerque International Sunport",21.00,4.00,0.02,0.00,1.49,0.00,2.49,1.00,0.00,275.00,1.00,0.00,38.00,0.00,236.00,
2015,1,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake City International",144.00,37.00,15.31,0.00,8.44,0.00,13.25,2.00,1.00,1458.00,631.00,0.00,230.00,0.00,597.00,
2015,1,"B6","JetBlue Airways","MSY","New Orleans, LA: Louis Armstrong New Orleans International",97.00,19.00,7.19,0.00,8.69,0.00,3.12,4.00,0.00,1073.00,550.00,0.00,286.00,0.00,237.00,
2015,1,"B6","JetBlue Airways","BUF","Buffalo, NY: Buffalo Niagara International",326.00,80.00,33.16,4.11,19.00,0.00,23.74,16.00,0.00,4656.00,1792.00,296.00,758.00,0.00,1810.00,
2015,1,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",80.00,24.00,6.00,0.47,8.90,0.00,8.63,4.00,0.00,1240.00,492.00,20.00,330.00,0.00,398.00,
2015,1,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",142.00,35.00,10.73,0.91,17.44,0.00,5.92,5.00,3.00,1792.00,575.00,75.00,847.00,0.00,295.00,
2015,1,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",170.00,38.00,10.83,0.00,17.70,0.00,9.47,9.00,0.00,1971.00,663.00,0.00,732.00,0.00,576.00,
2015,1,"B6","JetBlue Airways","HPN","White Plains, NY: Westchester County",332.00,67.00,29.87,0.00,8.18,0.00,28.95,23.00,2.00,3914.00,1594.00,0.00,241.00,0.00,2079.00,
2015,1,"B6","JetBlue Airways","SYR","Syracuse, NY: Syracuse Hancock International",124.00,36.00,10.14,1.51,10.80,0.00,13.55,4.00,0.00,1748.00,618.00,101.00,313.00,0.00,716.00,
2015,1,"B6","JetBlue Airways","ROC","Rochester, NY: Greater Rochester International",93.00,21.00,6.20,1.45,10.00,0.00,3.34,6.00,0.00,1323.00,304.00,352.00,363.00,0.00,304.00,
2015,1,"B6","JetBlue Airways","LGA","New York, NY: LaGuardia",589.00,234.00,42.79,1.60,129.74,3.36,56.50,26.00,3.00,14619.00,2077.00,109.00,8234.00,185.00,4014.00,
2015,1,"B6","JetBlue Airways","PWM","Portland, ME: Portland International Jetport",88.00,19.00,3.97,0.63,8.55,0.00,5.85,5.00,0.00,928.00,211.00,37.00,306.00,0.00,374.00,
2015,1,"B6","JetBlue Airways","BTV","Burlington, VT: Burlington International",92.00,15.00,2.68,0.71,4.90,0.00,6.72,7.00,0.00,844.00,102.00,68.00,189.00,0.00,485.00,
2015,1,"B6","JetBlue Airways","SAV","Savannah, GA: Savannah/Hilton Head International",93.00,21.00,5.72,1.23,11.60,0.00,2.45,8.00,0.00,842.00,221.00,86.00,351.00,0.00,184.00,
2015,1,"B6","JetBlue Airways","AUS","Austin, TX: Austin - Bergstrom International",189.00,39.00,11.88,0.00,16.27,0.00,10.85,4.00,1.00,2192.00,855.00,0.00,464.00,0.00,873.00,
2015,1,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",115.00,24.00,6.82,0.13,7.72,0.00,9.33,8.00,0.00,1648.00,365.00,24.00,506.00,0.00,753.00,
2015,1,"B6","JetBlue Airways","PHL","Philadelphia, PA: Philadelphia International",135.00,33.00,4.54,1.24,23.16,0.00,4.06,12.00,0.00,2481.00,189.00,27.00,1789.00,0.00,476.00,
2015,1,"B6","JetBlue Airways","SMF","Sacramento, CA: Sacramento International",77.00,12.00,5.45,0.00,3.97,0.00,2.58,2.00,2.00,539.00,177.00,0.00,147.00,0.00,215.00,
2015,1,"B6","JetBlue Airways","HOU","Houston, TX: William P Hobby",66.00,15.00,3.77,1.20,8.62,0.00,1.41,3.00,0.00,880.00,343.00,90.00,360.00,0.00,87.00,
2015,1,"B6","JetBlue Airways","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",93.00,28.00,9.48,1.40,9.55,0.00,7.58,5.00,0.00,1589.00,485.00,65.00,463.00,0.00,576.00,
2015,1,"B6","JetBlue Airways","SWF","Newburgh/Poughkeepsie, NY: Stewart International",62.00,9.00,3.91,0.38,2.20,0.00,2.51,5.00,1.00,788.00,466.00,29.00,55.00,0.00,238.00,
2015,1,"B6","JetBlue Airways","BUR","Burbank, CA: Bob Hope",31.00,5.00,1.18,0.10,2.94,0.00,0.79,1.00,0.00,221.00,47.00,4.00,91.00,0.00,79.00,
2015,1,"B6","JetBlue Airways","RIC","Richmond, VA: Richmond International",187.00,41.00,9.67,1.96,15.23,0.39,13.75,10.00,0.00,2180.00,509.00,224.00,501.00,16.00,930.00,
2015,1,"B6","JetBlue Airways","STX","Christiansted, VI: Henry E. Rohlsen",31.00,6.00,4.86,0.00,0.20,0.00,0.95,0.00,0.00,542.00,330.00,0.00,4.00,0.00,208.00,
2015,1,"B6","JetBlue Airways","STT","Charlotte Amalie, VI: Cyril E King",102.00,11.00,5.78,0.00,3.86,0.00,1.36,2.00,0.00,461.00,298.00,0.00,118.00,0.00,45.00,
2015,1,"B6","JetBlue Airways","SJC","San Jose, CA: Norman Y. Mineta San Jose International",23.00,6.00,1.59,0.00,2.89,0.00,1.52,1.00,0.00,162.00,39.00,0.00,75.00,0.00,48.00,
2015,1,"B6","JetBlue Airways","PVD","Providence, RI: Theodore Francis Green State",93.00,18.00,5.78,0.00,2.68,0.00,9.54,5.00,0.00,1049.00,448.00,0.00,107.00,0.00,494.00,
2015,1,"B6","JetBlue Airways","JAX","Jacksonville, FL: Jacksonville International",248.00,43.00,15.14,0.72,13.36,0.00,13.79,9.00,0.00,2628.00,1078.00,119.00,567.00,0.00,864.00,
2015,1,"B6","JetBlue Airways","PSE","Ponce, PR: Mercedita",73.00,11.00,5.63,1.00,2.58,0.00,1.79,2.00,2.00,415.00,160.00,32.00,172.00,0.00,51.00,
2015,1,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",50.00,12.00,6.57,0.00,3.27,0.00,2.15,4.00,0.00,595.00,373.00,0.00,92.00,0.00,130.00,
2015,1,"B6","JetBlue Airways","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",129.00,24.00,7.93,0.00,11.65,0.00,4.42,14.00,0.00,1250.00,518.00,0.00,444.00,0.00,288.00,
2015,1,"B6","JetBlue Airways","BQN","Aguadilla, PR: Rafael Hernandez",78.00,21.00,10.00,0.00,1.18,0.37,9.45,1.00,0.00,1233.00,444.00,0.00,46.00,22.00,721.00,
2015,1,"B6","JetBlue Airways","RDU","Raleigh/Durham, NC: Raleigh-Durham International",211.00,40.00,13.77,2.07,15.37,0.00,8.79,12.00,0.00,2642.00,1102.00,179.00,604.00,0.00,757.00,
2015,1,"B6","JetBlue Airways","PDX","Portland, OR: Portland International",81.00,14.00,2.64,0.00,3.16,0.00,8.20,1.00,1.00,788.00,111.00,0.00,109.00,0.00,568.00,
2015,1,"B6","JetBlue Airways","PIT","Pittsburgh, PA: Pittsburgh International",127.00,28.00,10.60,0.00,10.09,0.00,7.31,8.00,0.00,1434.00,628.00,0.00,312.00,0.00,494.00,
2015,1,"B6","JetBlue Airways","DTW","Detroit, MI: Detroit Metro Wayne County",92.00,10.00,5.53,1.10,2.66,0.36,0.35,8.00,0.00,602.00,260.00,211.00,112.00,9.00,10.00,
2015,1,"B6","JetBlue Airways","ORH","Worcester, MA: Worcester Regional",62.00,13.00,6.04,0.00,3.46,0.00,3.50,4.00,4.00,542.00,327.00,0.00,77.00,0.00,138.00,
2015,1,"DL","Delta Air Lines Inc.","MIA","Miami, FL: Miami International",745.00,96.00,31.14,12.98,32.02,0.00,19.86,13.00,1.00,4967.00,1492.00,761.00,1599.00,0.00,1115.00,
2015,1,"DL","Delta Air Lines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",116.00,11.00,5.93,0.07,1.09,0.00,3.91,0.00,0.00,660.00,313.00,7.00,24.00,0.00,316.00,
2015,1,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1009.00,117.00,41.23,11.95,40.74,0.00,23.07,16.00,0.00,5308.00,2006.00,687.00,1363.00,0.00,1252.00,
2015,1,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",4180.00,510.00,162.19,34.90,177.25,0.00,135.66,26.00,1.00,30664.00,13645.00,3008.00,5651.00,0.00,8360.00,
2015,1,"DL","Delta Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",297.00,48.00,13.17,10.11,18.21,0.88,5.62,8.00,1.00,2318.00,508.00,795.00,622.00,53.00,340.00,
2015,1,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",18529.00,2033.00,590.49,99.56,781.59,1.64,559.72,99.00,14.00,129006.00,52021.00,9768.00,34586.00,262.00,32369.00,
2015,1,"DL","Delta Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",897.00,138.00,45.16,11.84,50.48,0.00,30.52,5.00,2.00,6945.00,2358.00,685.00,1810.00,0.00,2092.00,
2015,1,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",2680.00,270.00,103.53,21.39,66.45,0.00,78.64,12.00,1.00,14991.00,6701.00,1628.00,2276.00,0.00,4386.00,
2015,1,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",1797.00,178.00,71.12,21.91,54.08,1.00,29.89,13.00,4.00,11056.00,5351.00,1173.00,1527.00,241.00,2764.00,
2015,1,"DL","Delta Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",88.00,10.00,3.76,0.00,3.49,0.00,2.75,0.00,0.00,305.00,114.00,0.00,123.00,0.00,68.00,
2015,1,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",570.00,87.00,33.16,1.94,42.76,0.00,9.15,1.00,0.00,4306.00,1743.00,165.00,2033.00,0.00,365.00,
2015,1,"DL","Delta Air Lines Inc.","PDX","Portland, OR: Portland International",338.00,56.00,24.45,2.85,19.38,0.00,9.32,1.00,3.00,2092.00,995.00,188.00,517.00,0.00,392.00,
2015,1,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2077.00,454.00,86.07,13.75,237.21,0.00,116.97,94.00,2.00,28341.00,8367.00,901.00,10597.00,0.00,8476.00,
2015,1,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",622.00,88.00,26.43,7.55,44.04,0.00,9.97,6.00,2.00,4058.00,1024.00,409.00,1894.00,0.00,731.00,
2015,1,"DL","Delta Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",383.00,48.00,18.10,4.19,15.91,0.00,9.79,0.00,0.00,2233.00,938.00,187.00,542.00,0.00,566.00,
2015,1,"DL","Delta Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",209.00,27.00,8.77,2.78,6.68,0.00,8.77,0.00,0.00,1144.00,438.00,85.00,179.00,0.00,442.00,
2015,1,"DL","Delta Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",582.00,65.00,30.09,5.27,19.55,0.00,10.09,1.00,0.00,3255.00,1734.00,294.00,654.00,0.00,573.00,
2015,1,"DL","Delta Air Lines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",125.00,11.00,3.86,2.66,2.48,0.00,2.00,0.00,0.00,489.00,146.00,78.00,46.00,0.00,219.00,
2015,1,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",3892.00,459.00,146.96,26.46,139.65,0.00,145.93,40.00,2.00,25487.00,9924.00,2232.00,4579.00,0.00,8752.00,
2015,1,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1275.00,274.00,59.72,14.05,129.47,0.00,70.76,87.00,0.00,14520.00,4455.00,808.00,4942.00,0.00,4315.00,
2015,1,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",555.00,83.00,33.94,4.57,28.95,1.00,14.53,5.00,1.00,3906.00,1759.00,296.00,1058.00,26.00,767.00,
2015,1,"DL","Delta Air Lines Inc.","HNL","Honolulu, HI: Honolulu International",263.00,55.00,7.59,1.00,39.19,0.00,7.22,0.00,0.00,2398.00,727.00,24.00,1137.00,0.00,510.00,
2015,1,"DL","Delta Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",162.00,21.00,10.49,0.37,4.70,0.00,5.44,0.00,0.00,1293.00,785.00,43.00,191.00,0.00,274.00,
2015,1,"DL","Delta Air Lines Inc.","AVL","Asheville, NC: Asheville Regional",61.00,8.00,3.00,0.32,3.08,0.00,1.60,0.00,0.00,267.00,109.00,8.00,58.00,0.00,92.00,
2015,1,"DL","Delta Air Lines Inc.","SDF","Louisville, KY: Louisville International-Standiford Field",211.00,29.00,14.02,0.28,4.35,0.00,10.36,0.00,0.00,1070.00,425.00,11.00,133.00,0.00,501.00,
2015,1,"DL","Delta Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",410.00,74.00,21.50,1.83,35.80,0.00,14.86,22.00,1.00,5923.00,1520.00,51.00,3202.00,0.00,1150.00,
2015,1,"DL","Delta Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",99.00,11.00,1.58,2.50,3.66,0.00,3.26,0.00,0.00,549.00,84.00,148.00,140.00,0.00,177.00,
2015,1,"DL","Delta Air Lines Inc.","LGA","New York, NY: LaGuardia",2216.00,517.00,87.59,17.59,277.26,0.00,134.57,130.00,10.00,27436.00,5560.00,1193.00,11663.00,0.00,9020.00,
2015,1,"DL","Delta Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",322.00,46.00,14.78,2.81,12.75,0.00,15.67,0.00,0.00,1748.00,641.00,78.00,334.00,0.00,695.00,
2015,1,"DL","Delta Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",88.00,6.00,1.95,0.00,2.77,0.00,1.28,0.00,0.00,236.00,80.00,0.00,61.00,0.00,95.00,
2015,1,"DL","Delta Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",258.00,31.00,13.06,2.53,6.25,0.00,9.16,0.00,0.00,1404.00,505.00,98.00,164.00,0.00,637.00,
2015,1,"DL","Delta Air Lines Inc.","CMH","Columbus, OH: Port Columbus International",241.00,33.00,15.24,1.21,7.79,0.00,8.75,0.00,0.00,1198.00,529.00,41.00,275.00,0.00,353.00,
2015,1,"DL","Delta Air Lines Inc.","MEM","Memphis, TN: Memphis International",330.00,32.00,14.33,2.93,3.94,0.00,10.79,0.00,0.00,1469.00,550.00,149.00,115.00,0.00,655.00,
2015,1,"DL","Delta Air Lines Inc.","MSO","Missoula, MT: Missoula International",38.00,8.00,5.34,0.00,0.43,0.00,2.23,0.00,0.00,428.00,315.00,0.00,32.00,0.00,81.00,
2015,1,"DL","Delta Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",512.00,71.00,25.99,7.89,18.95,0.00,18.17,8.00,0.00,3420.00,1285.00,415.00,823.00,0.00,897.00,
2015,1,"DL","Delta Air Lines Inc.","MKE","Milwaukee, WI: General Mitchell International",363.00,37.00,14.61,0.71,13.55,0.00,8.13,0.00,0.00,1749.00,779.00,26.00,401.00,0.00,543.00,
2015,1,"DL","Delta Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",566.00,56.00,18.74,2.34,20.31,0.00,14.62,6.00,4.00,2678.00,968.00,164.00,694.00,0.00,852.00,
2015,1,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",407.00,47.00,26.85,1.87,7.64,0.00,10.65,0.00,0.00,2376.00,1566.00,97.00,283.00,0.00,430.00,
2015,1,"DL","Delta Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",311.00,28.00,15.19,0.53,5.75,0.00,6.52,4.00,0.00,1175.00,618.00,20.00,180.00,0.00,357.00,
2015,1,"DL","Delta Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",175.00,22.00,8.23,1.02,7.41,0.00,5.34,0.00,0.00,1238.00,686.00,23.00,266.00,0.00,263.00,
2015,1,"DL","Delta Air Lines Inc.","MCO","Orlando, FL: Orlando International",1371.00,200.00,69.54,15.68,71.86,0.00,42.92,18.00,1.00,11169.00,4616.00,1573.00,2573.00,0.00,2407.00,
2015,1,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",964.00,128.00,46.22,10.56,36.74,0.00,34.48,12.00,0.00,6823.00,2717.00,497.00,1552.00,0.00,2057.00,
2015,1,"DL","Delta Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",398.00,46.00,23.43,2.16,12.73,0.00,7.68,0.00,0.00,1853.00,1008.00,62.00,410.00,0.00,373.00,
2015,1,"DL","Delta Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",221.00,14.00,8.97,0.13,3.26,0.00,1.64,0.00,2.00,528.00,364.00,4.00,107.00,0.00,53.00,
2015,1,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",518.00,97.00,19.85,3.37,60.63,0.00,13.15,4.00,0.00,5826.00,1062.00,195.00,3528.00,0.00,1041.00,
2015,1,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",224.00,23.00,6.68,2.34,7.54,0.00,6.43,0.00,0.00,1090.00,322.00,136.00,201.00,0.00,431.00,
2015,1,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",517.00,72.00,28.85,4.30,26.13,0.00,12.71,0.00,1.00,3029.00,1322.00,255.00,758.00,0.00,694.00,
2015,1,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",588.00,70.00,29.20,2.65,28.43,0.00,9.72,1.00,0.00,4645.00,1900.00,215.00,1861.00,0.00,669.00,
2015,1,"DL","Delta Air Lines Inc.","MOB","Mobile, AL: Mobile Regional",28.00,3.00,1.61,0.00,1.37,0.00,0.02,0.00,0.00,133.00,94.00,0.00,38.00,0.00,1.00,
2015,1,"DL","Delta Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",726.00,94.00,33.30,5.79,36.71,0.00,18.20,2.00,1.00,4993.00,1745.00,686.00,1700.00,0.00,862.00,
2015,1,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",473.00,57.00,20.45,1.58,10.17,0.00,24.80,1.00,0.00,3000.00,1030.00,130.00,323.00,0.00,1517.00,
2015,1,"DL","Delta Air Lines Inc.","TLH","Tallahassee, FL: Tallahassee International",88.00,11.00,3.05,1.00,5.04,0.00,1.91,0.00,1.00,449.00,178.00,37.00,137.00,0.00,97.00,
2015,1,"DL","Delta Air Lines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",166.00,16.00,3.89,3.13,3.72,0.00,5.25,0.00,0.00,596.00,205.00,73.00,74.00,0.00,244.00,
2015,1,"DL","Delta Air Lines Inc.","STL","St. Louis, MO: Lambert-St. Louis International",310.00,33.00,19.05,1.23,5.25,0.00,7.46,0.00,0.00,1589.00,900.00,36.00,231.00,0.00,422.00,
2015,1,"DL","Delta Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",186.00,19.00,8.17,1.72,6.69,0.00,2.42,0.00,0.00,600.00,296.00,73.00,141.00,0.00,90.00,
2015,1,"DL","Delta Air Lines Inc.","EYW","Key West, FL: Key West International",107.00,7.00,1.85,1.00,4.15,0.00,0.00,0.00,0.00,1124.00,36.00,938.00,150.00,0.00,0.00,
2015,1,"DL","Delta Air Lines Inc.","BDL","Hartford, CT: Bradley International",288.00,33.00,9.75,3.57,11.76,0.00,7.92,12.00,1.00,1273.00,429.00,159.00,332.00,0.00,353.00,
